Format Version,1.23,Take Name,Racer3FPV_withGoPro_003,Take Notes,,Capture Frame Rate,180.000000,Export Frame Rate,180.000000,Capture Start Time,2018-11-07 11.14.21.278 AM,Total Frames in Take,34356,Total Exported Frames,34356,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Racer3,Racer3,Racer3,Racer3,Racer3,Racer3,Racer3,Racer3
,ID,"AA9AEE65E2B711E8B3FD50CD8B7040A6","AA9AEE65E2B711E8B3FD50CD8B7040A6","AA9AEE65E2B711E8B3FD50CD8B7040A6","AA9AEE65E2B711E8B3FD50CD8B7040A6","AA9AEE65E2B711E8B3FD50CD8B7040A6","AA9AEE65E2B711E8B3FD50CD8B7040A6","AA9AEE65E2B711E8B3FD50CD8B7040A6","AA9AEE65E2B711E8B3FD50CD8B7040A6"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,
52,0.288889,-0.003685,0.010913,-0.003006,-0.999929,3.288976,29.451176,-8.655474,0.299077
53,0.294444,-0.003690,0.010948,-0.003093,-0.999928,3.271026,29.441534,-8.663686,0.272017
54,0.300000,-0.003562,0.010904,-0.003129,-0.999929,3.301422,29.459322,-8.644708,0.301695
55,0.305556,-0.003650,0.010918,-0.003051,-0.999929,3.293247,29.458546,-8.652172,0.294732
56,0.311111,-0.003543,0.010884,-0.003017,-0.999930,3.294628,29.477886,-8.641267,0.307811
57,0.316667,-0.003528,0.010922,-0.003134,-0.999929,3.286949,29.476091,-8.649673,0.273926
58,0.322222,-0.003639,0.010917,-0.003059,-0.999929,3.287017,29.461029,-8.657115,0.293235
59,0.327778,-0.003563,0.010927,-0.003154,-0.999929,3.280534,29.471428,-8.654074,0.267436
60,0.333333,-0.003555,0.010901,-0.003154,-0.999929,3.300416,29.469151,-8.646770,0.293133
61,0.338889,-0.003531,0.010921,-0.003157,-0.999929,3.293800,29.467918,-8.646647,0.275037
