Format Version,1.23,Take Name,FlacoLOS5s_withGoPro_003,Take Notes,,Capture Frame Rate,180.000000,Export Frame Rate,180.000000,Capture Start Time,2018-11-07 11.49.20.540 AM,Total Frames in Take,35281,Total Exported Frames,35281,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody
,ID,"B79058DDE2C411E8B3FD50CD8B7040A6","B79058DDE2C411E8B3FD50CD8B7040A6","B79058DDE2C411E8B3FD50CD8B7040A6","B79058DDE2C411E8B3FD50CD8B7040A6","B79058DDE2C411E8B3FD50CD8B7040A6","B79058DDE2C411E8B3FD50CD8B7040A6","B79058DDE2C411E8B3FD50CD8B7040A6","B79058DDE2C411E8B3FD50CD8B7040A6"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,
52,0.288889,0.001246,-0.025437,-0.006287,-0.999656,7.465918,46.017979,-17.354055,0.278190
53,0.294444,0.001499,-0.025055,-0.006452,-0.999664,7.436765,46.055721,-17.349602,0.307247
54,0.300000,0.001419,-0.025293,-0.006436,-0.999658,7.461264,46.021725,-17.356524,0.337780
55,0.305556,0.001396,-0.025259,-0.006448,-0.999659,7.456133,46.046131,-17.334530,0.269954
56,0.311111,0.001493,-0.025040,-0.006734,-0.999663,7.455067,46.094372,-17.364805,0.255396
57,0.316667,0.001150,-0.025068,-0.006749,-0.999662,7.426884,46.064480,-17.366142,0.235341
58,0.322222,0.001459,-0.024903,-0.006618,-0.999667,7.381151,46.063919,-17.371082,0.248142
59,0.327778,0.001153,-0.025950,-0.005485,-0.999648,7.398479,46.109093,-17.309181,0.188408
60,0.333333,0.001439,-0.025407,-0.006182,-0.999657,7.430518,46.077866,-17.335283,0.295957
61,0.338889,0.001534,-0.024916,-0.006671,-0.999666,7.429970,46.107018,-17.377501,0.229006
